Student_ID,Subject,Exam_Score,Homework_Completion_pct,Full_Name,Grade_Level,Attendance_Rate_%,Overall_Attendance_Rate_%,Homework_Done_Rate_%
S11502,English,54.0,100.0,Diane Armstrong,Grade 1,33.3,20.6,50.0
S11502,Geography,92.0,90.0,Diane Armstrong,Grade 1,0.0,20.6,50.0
S11502,History,66.0,90.0,Diane Armstrong,Grade 1,20.0,20.6,50.0
S11502,Science,97.0,-5.0,Diane Armstrong,Grade 1,28.6,20.6,50.0
S11503,Arabic,73.0,80.0,Jason Shaffer,Grade 2,25.0,26.3,50.0
S11504,Arabic,41.0,100.0,James Mayo,Grade 2,0.0,16.0,66.7
S11504,History,51.0,80.0,James Mayo,Grade 2,,16.0,66.7
S11504,Math,49.0,80.0,James Mayo,Grade 2,100.0,16.0,66.7
S11504,Science,87.0,95.0,James Mayo,Grade 2,0.0,16.0,66.7
S11505,Arabic,69.0,-5.0,Samantha Lopez,Grade 3,16.7,24.4,33.3
S11505,Geography,72.0,100.0,Samantha Lopez,Grade 3,27.3,24.4,33.3
S11505,Science,40.0,95.0,Samantha Lopez,Grade 3,50.0,24.4,33.3
S11506,Arabic,96.0,90.0,Nicholas Kent,Grade 5,33.3,25.0,20.0
S11506,Geography,58.0,100.0,Nicholas Kent,Grade 5,33.3,25.0,20.0
S11506,History,82.0,90.0,Nicholas Kent,Grade 5,50.0,25.0,20.0
S11507,English,46.0,95.0,Sean Rogers,Grade 2,25.0,23.5,25.0
S11507,History,75.0,85.0,Sean Rogers,Grade 2,40.0,23.5,25.0
S11507,Math,45.0,90.0,Sean Rogers,Grade 2,50.0,23.5,25.0
S11508,Geography,93.0,45.0,Monica Conway,Grade 2,33.3,37.1,50.0
S11508,History,79.0,95.0,Monica Conway,Grade 2,40.0,37.1,50.0
S11508,Science,73.0,90.0,Monica Conway,Grade 2,25.0,37.1,50.0
S11509,Geography,83.5,87.5,Anthony Ingram,Grade 4,40.0,23.5,50.0
S11510,Arabic,93.0,-5.0,Sarah Frost,Grade 5,0.0,17.5,33.3
S11510,History,84.5,90.0,Sarah Frost,Grade 5,0.0,17.5,33.3
S11511,Arabic,107.0,80.0,Gregory Poole,Grade 5,33.3,25.0,55.6
S11511,English,103.0,95.0,Gregory Poole,Grade 5,16.7,25.0,55.6
S11511,Geography,53.0,80.0,Gregory Poole,Grade 5,33.3,25.0,55.6
S11511,History,109.0,95.0,Gregory Poole,Grade 5,20.0,25.0,55.6
S11512,Geography,88.0,80.0,luis robles,Grade 3,16.7,17.6,20.0
S11512,Math,84.0,95.0,luis robles,Grade 3,25.0,17.6,20.0
S11514,Arabic,56.0,-5.0,George Mills Jr.,Grade 5,28.6,30.2,0.0
S11514,English,62.0,97.5,George Mills Jr.,Grade 5,20.0,30.2,0.0
S11514,Science,101.0,90.0,George Mills Jr.,Grade 5,25.0,30.2,0.0
S11515,Geography,60.0,63.333333333333336,Audrey Ramos,Grade 5,20.0,26.9,0.0
S11516,Math,55.0,80.0,Kimberly Rodriguez,Grade 4,25.0,23.1,0.0
S11516,Science,69.5,47.5,Kimberly Rodriguez,Grade 4,50.0,23.1,0.0
S11517,Arabic,76.5,92.5,Deborah Wolfe,Grade 2,16.7,30.3,25.0
S11517,English,87.0,-5.0,Deborah Wolfe,Grade 2,50.0,30.3,25.0
S11517,History,65.0,80.0,Deborah Wolfe,Grade 2,20.0,30.3,25.0
S11517,Science,83.0,95.0,Deborah Wolfe,Grade 2,28.6,30.3,25.0
S11518,Arabic,60.5,90.0,Joy Lynch,Grade 1,0.0,12.8,66.7
S11518,Math,70.0,80.0,Joy Lynch,Grade 1,16.7,12.8,66.7
S11519,Arabic,102.0,80.0,Bonnie Dean,Grade 2,0.0,13.3,50.0
S11520,Arabic,45.0,-5.0,Tracy Nguyen,Grade 5,50.0,29.4,20.0
S11520,Science,68.0,85.0,Tracy Nguyen,Grade 5,44.4,29.4,20.0
S11521,Arabic,69.0,-5.0,Matthew Williams,Grade 3,16.7,27.8,33.3
S11521,Geography,76.0,80.0,Matthew Williams,Grade 3,25.0,27.8,33.3
S11521,Math,62.0,100.0,Matthew Williams,Grade 3,0.0,27.8,33.3
S11522,Arabic,71.5,37.5,Jeff Schmidt,Grade 5,25.0,33.3,37.5
S11522,History,40.0,-5.0,Jeff Schmidt,Grade 5,50.0,33.3,37.5
S11522,Math,108.0,95.0,Jeff Schmidt,Grade 5,20.0,33.3,37.5
S11523,History,101.0,95.0,Holly Rice,Grade 5,0.0,28.6,0.0
S11524,History,108.0,95.0,Darrell Lopez,Grade 3,40.0,28.0,22.2
S11524,Math,59.0,-5.0,Darrell Lopez,Grade 3,20.0,28.0,22.2
S11525,Arabic,46.0,90.0,Stephen Davis,Grade 3,0.0,29.0,33.3
S11525,History,93.0,80.0,Stephen Davis,Grade 3,28.6,29.0,33.3
S11525,Math,81.0,-5.0,Stephen Davis,Grade 3,28.6,29.0,33.3
S11525,Science,107.0,80.0,Stephen Davis,Grade 3,33.3,29.0,33.3
S11526,Geography,85.0,95.0,Amanda Davis,Grade 4,37.5,32.4,20.0
S11526,Science,98.0,80.0,Amanda Davis,Grade 4,57.1,32.4,20.0
S11528,English,72.0,-5.0,ruth swanson,Grade 1,16.7,34.4,0.0
S11528,History,92.0,-5.0,ruth swanson,Grade 1,33.3,34.4,0.0
S11529,Geography,91.0,100.0,Sharon Berg,Grade 1,0.0,23.3,0.0
S11529,Math,91.0,80.0,Sharon Berg,Grade 1,20.0,23.3,0.0
S11530,Arabic,56.0,80.0,daniel moran,Grade 5,0.0,23.3,57.1
S11530,Math,44.0,95.0,daniel moran,Grade 5,50.0,23.3,57.1
S11530,Science,70.5,97.5,daniel moran,Grade 5,25.0,23.3,57.1
S11531,Geography,48.5,92.5,Thomas Ramirez,Grade 2,44.4,23.7,50.0
S11531,History,66.0,97.5,Thomas Ramirez,Grade 2,28.6,23.7,50.0
S11531,Science,79.0,95.0,Thomas Ramirez,Grade 2,0.0,23.7,50.0
S11532,English,49.0,100.0,Lynn Davis,Grade 3,66.7,32.1,44.4
S11532,Geography,94.0,80.0,Lynn Davis,Grade 3,0.0,32.1,44.4
S11532,History,102.0,87.5,Lynn Davis,Grade 3,20.0,32.1,44.4
S11532,Science,74.5,42.5,Lynn Davis,Grade 3,25.0,32.1,44.4
S11533,Arabic,87.0,90.0,Kimberly Vaughn,Grade 3,40.0,27.0,66.7
S11533,English,77.0,-5.0,Kimberly Vaughn,Grade 3,0.0,27.0,66.7
S11533,Math,84.0,80.0,Kimberly Vaughn,Grade 3,42.9,27.0,66.7
S11534,Arabic,82.0,100.0,Marissa Figueroa,Grade 4,33.3,23.1,20.0
S11534,English,74.5,95.0,Marissa Figueroa,Grade 4,0.0,23.1,20.0
S11534,Geography,50.0,90.0,Marissa Figueroa,Grade 4,33.3,23.1,20.0
S11534,History,88.0,95.0,Marissa Figueroa,Grade 4,0.0,23.1,20.0
S11534,Science,57.0,-5.0,Marissa Figueroa,Grade 4,50.0,23.1,20.0
S11535,Arabic,89.0,80.0,Rebecca Washington,Grade 1,22.2,21.6,44.4
S11535,Math,56.0,80.0,Rebecca Washington,Grade 1,20.0,21.6,44.4
S11536,English,65.0,90.0,Paul Arroyo,Grade 3,0.0,25.0,25.0
S11536,History,74.0,90.0,Paul Arroyo,Grade 3,100.0,25.0,25.0
S11536,Science,87.0,100.0,Paul Arroyo,Grade 3,0.0,25.0,25.0
S11537,Geography,40.0,90.0,Andrea Mitchell,Grade 4,100.0,21.1,0.0
S11537,Math,99.0,-5.0,Andrea Mitchell,Grade 4,50.0,21.1,0.0
S11537,Science,70.0,58.333333333333336,Andrea Mitchell,Grade 4,33.3,21.1,0.0
S11539,English,92.0,47.5,Connie Murray,Grade 4,50.0,32.0,0.0
S11539,Geography,107.0,80.0,Connie Murray,Grade 4,40.0,32.0,0.0
S11539,History,100.0,-5.0,Connie Murray,Grade 4,0.0,32.0,0.0
S11540,Arabic,60.0,95.0,Elizabeth Davis,Grade 1,40.0,17.9,57.1
S11540,English,105.0,90.0,Elizabeth Davis,Grade 1,0.0,17.9,57.1
S11540,History,49.0,87.5,Elizabeth Davis,Grade 1,18.2,17.9,57.1
S11541,Arabic,95.0,95.0,colleen hunt,Grade 4,28.6,37.1,66.7
S11541,Math,95.0,80.0,colleen hunt,Grade 4,66.7,37.1,66.7
S11542,Arabic,46.0,95.0,Jane Roberts,Grade 1,25.0,16.0,50.0
S11542,History,90.0,100.0,Jane Roberts,Grade 1,0.0,16.0,50.0
S11542,Math,75.0,85.0,Jane Roberts,Grade 1,25.0,16.0,50.0
S11542,Science,51.0,90.0,Jane Roberts,Grade 1,0.0,16.0,50.0
S11543,Arabic,110.0,90.0,Morgan Santiago,Grade 4,0.0,25.7,33.3
S11544,Arabic,102.66666666666667,93.33333333333333,Jason Fitzpatrick,Grade 4,25.0,25.9,50.0
S11545,English,83.5,87.5,Tina Perez,Grade 5,14.3,45.5,42.9
S11545,Science,103.0,100.0,Tina Perez,Grade 5,57.1,45.5,42.9
S11546,English,55.0,95.0,April Smith,Grade 1,28.6,27.0,66.7
S11547,Arabic,44.0,80.0,courtney williams,Grade 3,0.0,25.0,40.0
S11548,Arabic,40.0,-5.0,jennifer richards,Grade 1,50.0,35.7,0.0
S11548,English,97.0,90.0,jennifer richards,Grade 1,0.0,35.7,0.0
S11548,Geography,81.0,97.5,jennifer richards,Grade 1,37.5,35.7,0.0
S11548,History,58.0,80.0,jennifer richards,Grade 1,33.3,35.7,0.0
S11548,Math,62.0,97.5,jennifer richards,Grade 1,75.0,35.7,0.0
S11549,Arabic,41.0,100.0,Eric Johnson,Grade 2,0.0,15.4,0.0
S11549,English,81.0,100.0,Eric Johnson,Grade 2,50.0,15.4,0.0
S11549,Geography,69.0,95.0,Eric Johnson,Grade 2,25.0,15.4,0.0
S11549,History,87.0,100.0,Eric Johnson,Grade 2,25.0,15.4,0.0
S11549,Math,50.5,95.0,Eric Johnson,Grade 2,0.0,15.4,0.0
S11551,Arabic,103.0,80.0,Candace George,Grade 4,33.3,26.7,0.0
S11551,English,50.5,45.0,Candace George,Grade 4,20.0,26.7,0.0
S11551,History,62.0,80.0,Candace George,Grade 4,33.3,26.7,0.0
S11551,Math,51.0,95.0,Candace George,Grade 4,16.7,26.7,0.0
S11552,Arabic,104.0,80.0,Amber Murphy,Grade 5,25.0,30.6,25.0
S11552,History,41.0,95.0,Amber Murphy,Grade 5,57.1,30.6,25.0
S11552,Math,73.0,97.5,Amber Murphy,Grade 5,25.0,30.6,25.0
S11553,Math,40.0,90.0,Julie Thompson,Grade 2,0.0,17.1,25.0
S11553,Science,72.0,80.0,Julie Thompson,Grade 2,28.6,17.1,25.0
S11555,Geography,40.0,-5.0,Matthew Stanley,Grade 4,50.0,41.7,44.4
S11556,English,87.0,90.0,Mary Hall,Grade 4,0.0,23.1,25.0
S11556,History,78.0,100.0,Mary Hall,Grade 4,25.0,23.1,25.0
S11557,English,90.0,80.0,Michelle Martin,Grade 2,50.0,29.0,0.0
S11557,Geography,61.0,95.0,Michelle Martin,Grade 2,25.0,29.0,0.0
S11557,Science,90.0,90.0,Michelle Martin,Grade 2,25.0,29.0,0.0
S11558,Arabic,105.0,95.0,Aaron Allen,Grade 5,0.0,20.0,33.3
S11558,English,66.0,95.0,Aaron Allen,Grade 5,50.0,20.0,33.3
S11558,History,108.0,100.0,Aaron Allen,Grade 5,0.0,20.0,33.3
S11558,Science,75.0,95.0,Aaron Allen,Grade 5,25.0,20.0,33.3
S11559,Arabic,75.0,80.0,John Morales,Grade 3,50.0,30.0,37.5
S11559,History,42.0,90.0,John Morales,Grade 3,12.5,30.0,37.5
S11559,Science,75.0,80.0,John Morales,Grade 3,0.0,30.0,37.5
S11560,Geography,71.0,90.0,Karen Johnson,Grade 5,0.0,20.0,71.4
S11561,Math,77.0,42.5,Dominic Meza,Grade 4,50.0,18.5,66.7
S11562,Arabic,65.0,95.0,Gregory Valencia,Grade 1,0.0,26.7,0.0
S11562,English,47.0,90.0,Gregory Valencia,Grade 1,50.0,26.7,0.0
S11562,History,49.0,-5.0,Gregory Valencia,Grade 1,0.0,26.7,0.0
S11562,Science,51.0,95.0,Gregory Valencia,Grade 1,28.6,26.7,0.0
S11563,Arabic,54.0,-5.0,Jacob Torres,Grade 3,28.6,21.2,66.7
S11563,History,61.0,90.0,Jacob Torres,Grade 3,16.7,21.2,66.7
S11563,Math,46.0,90.0,Jacob Torres,Grade 3,20.0,21.2,66.7
S11563,Science,77.0,-5.0,Jacob Torres,Grade 3,28.6,21.2,66.7
S11564,Arabic,52.0,90.0,Victoria Dillon,Grade 1,0.0,19.2,20.0
S11564,English,60.0,95.0,Victoria Dillon,Grade 1,25.0,19.2,20.0
S11565,Arabic,68.0,-5.0,Douglas Acosta,Grade 1,0.0,24.1,28.6
S11565,English,82.0,80.0,Douglas Acosta,Grade 1,25.0,24.1,28.6
S11565,Geography,48.0,95.0,Douglas Acosta,Grade 1,40.0,24.1,28.6
S11565,Math,54.5,87.5,Douglas Acosta,Grade 1,66.7,24.1,28.6
S11566,English,84.0,100.0,Mr. Tony Martinez,Grade 1,0.0,18.2,14.3
S11566,Math,103.0,95.0,Mr. Tony Martinez,Grade 1,0.0,18.2,14.3
S11567,Arabic,41.0,80.0,Jacob Bennett,Grade 5,0.0,27.6,50.0
S11567,Geography,76.0,90.0,Jacob Bennett,Grade 5,0.0,27.6,50.0
S11567,History,43.0,90.0,Jacob Bennett,Grade 5,66.7,27.6,50.0
S11567,Science,50.0,95.0,Jacob Bennett,Grade 5,41.7,27.6,50.0
S11568,Arabic,87.0,100.0,Paul White,Grade 3,28.6,26.7,60.0
S11569,Geography,53.0,100.0,Toni Martinez,Grade 1,40.0,21.4,33.3
S11569,Science,93.0,80.0,Toni Martinez,Grade 1,0.0,21.4,33.3
S11570,Arabic,102.0,42.5,William Murphy,Grade 5,20.0,19.2,0.0
S11570,History,97.0,90.0,William Murphy,Grade 5,40.0,19.2,0.0
S11570,Science,99.0,95.0,William Murphy,Grade 5,0.0,19.2,0.0
S11571,Arabic,89.0,80.0,Patty English,Grade 4,14.3,23.3,33.3
S11571,English,44.0,100.0,Patty English,Grade 4,0.0,23.3,33.3
S11571,Geography,53.0,-5.0,Patty English,Grade 4,37.5,23.3,33.3
S11572,Math,90.5,42.5,Olivia Robinson,Grade 4,40.0,30.4,0.0
S11572,Science,85.0,95.0,Olivia Robinson,Grade 4,0.0,30.4,0.0
S11573,Geography,98.0,80.0,Gary Ellison,Grade 2,25.0,25.6,33.3
S11573,Science,108.0,90.0,Gary Ellison,Grade 2,0.0,25.6,33.3
S11574,Arabic,81.0,95.0,Belinda Smith,Grade 5,100.0,24.0,60.0
S11574,English,90.0,95.0,Belinda Smith,Grade 5,50.0,24.0,60.0
S11574,Science,77.5,45.0,Belinda Smith,Grade 5,37.5,24.0,60.0
S11575,Arabic,80.0,90.0,Terri Young,Grade 3,0.0,21.2,66.7
S11575,English,64.0,85.0,Terri Young,Grade 3,66.7,21.2,66.7
S11575,History,89.0,97.5,Terri Young,Grade 3,16.7,21.2,66.7
S11576,English,60.0,80.0,alan duran,Grade 4,14.3,16.7,40.0
S11577,Arabic,63.0,-5.0,Diana Brown,Grade 5,50.0,25.0,25.0
S11577,English,66.0,90.0,Diana Brown,Grade 5,33.3,25.0,25.0
S11577,Geography,103.0,-5.0,Diana Brown,Grade 5,0.0,25.0,25.0
S11577,History,86.0,80.0,Diana Brown,Grade 5,25.0,25.0,25.0
S11578,English,96.0,95.0,amanda burns,Grade 2,50.0,25.8,50.0
S11578,Geography,51.0,90.0,amanda burns,Grade 2,0.0,25.8,50.0
S11578,Math,43.0,80.0,amanda burns,Grade 2,33.3,25.8,50.0
S11578,Science,70.0,-5.0,amanda burns,Grade 2,0.0,25.8,50.0
S11579,History,75.0,80.0,Dr. Tanya Jackson DVM,Grade 5,16.7,16.7,40.0
S11579,Science,41.5,90.0,Dr. Tanya Jackson DVM,Grade 5,12.5,16.7,40.0
S11580,Arabic,105.0,-5.0,Teresa Scott,Grade 2,33.3,29.6,40.0
S11580,English,70.0,100.0,Teresa Scott,Grade 2,0.0,29.6,40.0
S11580,History,90.0,90.0,Teresa Scott,Grade 2,40.0,29.6,40.0
S11581,Geography,71.33333333333333,96.66666666666667,Laura Macdonald,Grade 4,25.0,44.0,50.0
S11581,History,75.0,87.5,Laura Macdonald,Grade 4,50.0,44.0,50.0
S11581,Science,86.0,95.0,Laura Macdonald,Grade 4,66.7,44.0,50.0
S11582,Arabic,100.0,90.0,Theresa Morris,Grade 1,0.0,22.6,80.0
S11582,Geography,87.0,95.0,Theresa Morris,Grade 1,40.0,22.6,80.0
S11582,History,46.0,-5.0,Theresa Morris,Grade 1,0.0,22.6,80.0
S11582,Science,81.5,95.0,Theresa Morris,Grade 1,33.3,22.6,80.0
S11583,Arabic,73.5,95.0,Debra King,Grade 1,33.3,23.8,60.0
S11583,Geography,98.0,100.0,Debra King,Grade 1,16.7,23.8,60.0
S11583,History,84.0,90.0,Debra King,Grade 1,12.5,23.8,60.0
S11584,Arabic,54.0,100.0,Melody Smith,Grade 1,0.0,19.0,66.7
S11585,Science,62.0,-5.0,Andrea Humphrey,Grade 5,33.3,21.9,44.4
S11586,English,65.5,65.0,Zachary Cooley,Grade 3,14.3,17.9,40.0
S11586,Geography,72.0,100.0,Zachary Cooley,Grade 3,20.0,17.9,40.0
S11586,Math,62.0,80.0,Zachary Cooley,Grade 3,40.0,17.9,40.0
S11586,Science,43.0,90.0,Zachary Cooley,Grade 3,0.0,17.9,40.0
S11587,English,97.0,100.0,Aaron Smith,Grade 3,0.0,7.1,100.0
S11588,Arabic,70.0,100.0,Amy Grimes,Grade 4,28.6,29.6,16.7
S11588,English,60.0,87.0,Amy Grimes,Grade 4,25.0,29.6,16.7
S11588,Geography,83.0,97.5,Amy Grimes,Grade 4,14.3,29.6,16.7
S11588,History,78.0,90.0,Amy Grimes,Grade 4,100.0,29.6,16.7
S11588,Science,97.0,80.0,Amy Grimes,Grade 4,33.3,29.6,16.7
S11589,English,104.0,95.0,Roberto Vega,Grade 4,0.0,32.3,33.3
S11589,Geography,46.0,45.0,Roberto Vega,Grade 4,33.3,32.3,33.3
S11590,Geography,44.0,95.0,Joseph Santiago,Grade 3,50.0,20.7,25.0
S11592,Geography,69.0,95.0,Robert Kemp,Grade 3,50.0,20.7,66.7
S11592,Math,55.0,80.0,Robert Kemp,Grade 3,0.0,20.7,66.7
S11593,Math,74.0,100.0,Dustin Page,Grade 4,0.0,22.6,50.0
S11594,Arabic,104.0,90.0,Kevin Edwards,Grade 1,60.0,25.0,33.3
S11594,English,109.0,95.0,Kevin Edwards,Grade 1,50.0,25.0,33.3
S11594,Geography,75.5,47.5,Kevin Edwards,Grade 1,11.1,25.0,33.3
S11595,Geography,83.0,80.0,victor ryan,Grade 3,12.5,25.8,0.0
S11596,Geography,54.0,-5.0,Kevin Neal,Grade 1,33.3,31.2,16.7
S11596,History,90.0,80.0,Kevin Neal,Grade 1,20.0,31.2,16.7
S11597,Arabic,43.0,80.0,roger horton,Grade 4,40.0,27.6,30.0
S11597,English,65.0,90.0,roger horton,Grade 4,50.0,27.6,30.0
S11597,History,74.0,90.0,roger horton,Grade 4,25.0,27.6,30.0
S11598,Geography,79.0,-5.0,Charles Chung,Grade 5,20.0,14.3,50.0
S11598,History,78.0,80.0,Charles Chung,Grade 5,20.0,14.3,50.0
S11598,Math,80.5,90.0,Charles Chung,Grade 5,0.0,14.3,50.0
S11599,Arabic,98.0,90.0,Donald Parrish,Grade 5,33.3,14.8,33.3
S11599,English,106.0,95.0,Donald Parrish,Grade 5,20.0,14.8,33.3
S11599,Geography,83.0,90.0,Donald Parrish,Grade 5,20.0,14.8,33.3
S11600,Arabic,77.0,-5.0,Deanna Clark,Grade 5,0.0,16.7,25.0
S11600,English,106.0,95.0,Deanna Clark,Grade 5,0.0,16.7,25.0
S11600,History,83.5,85.0,Deanna Clark,Grade 5,33.3,16.7,25.0
S11600,Math,107.0,90.0,Deanna Clark,Grade 5,28.6,16.7,25.0
S11601,Arabic,63.333333333333336,60.0,Tony Pham,Grade 4,0.0,13.0,66.7
S11601,Science,95.0,100.0,Tony Pham,Grade 4,20.0,13.0,66.7
S11602,Arabic,62.5,85.0,Elizabeth Cole,Grade 1,33.3,26.7,44.4
S11602,English,89.5,90.0,Elizabeth Cole,Grade 1,28.6,26.7,44.4
S11602,Geography,98.0,90.0,Elizabeth Cole,Grade 1,37.5,26.7,44.4
S11603,Arabic,76.5,37.5,Steven Gonzalez,Grade 2,25.0,30.8,50.0
S11603,English,72.0,92.5,Steven Gonzalez,Grade 2,33.3,30.8,50.0
S11603,History,66.0,95.0,Steven Gonzalez,Grade 2,40.0,30.8,50.0
S11603,Math,63.0,100.0,Steven Gonzalez,Grade 2,0.0,30.8,50.0
S11603,Science,80.0,80.0,Steven Gonzalez,Grade 2,50.0,30.8,50.0
S11604,Arabic,91.0,90.0,Gavin Hamilton,Grade 1,33.3,24.0,20.0
S11604,Science,77.0,80.0,Gavin Hamilton,Grade 1,14.3,24.0,20.0
S11605,Math,58.0,95.0,Malik Heath,Grade 4,0.0,35.1,25.0
S11606,Arabic,82.5,87.5,ronald cuevas,Grade 2,0.0,20.0,16.7
S11606,English,96.0,90.0,ronald cuevas,Grade 2,0.0,20.0,16.7
S11607,Arabic,59.0,100.0,Breanna Gentry,Grade 4,22.2,29.6,0.0
S11607,English,93.0,-5.0,Breanna Gentry,Grade 4,,29.6,0.0
S11607,Geography,99.0,90.0,Breanna Gentry,Grade 4,50.0,29.6,0.0
S11608,English,96.0,-5.0,Diana Harrison,Grade 2,50.0,27.6,40.0
S11608,Math,49.0,90.0,Diana Harrison,Grade 2,50.0,27.6,40.0
S11608,Science,92.0,95.0,Diana Harrison,Grade 2,20.0,27.6,40.0
S11609,Arabic,105.0,100.0,Charles Johnson,Grade 2,20.0,35.0,66.7
S11609,English,80.0,95.0,Charles Johnson,Grade 2,50.0,35.0,66.7
S11609,History,80.0,90.0,Charles Johnson,Grade 2,0.0,35.0,66.7
S11610,Arabic,61.0,90.0,Misty Vang,Grade 1,20.0,23.1,75.0
S11610,Geography,98.0,80.0,Misty Vang,Grade 1,0.0,23.1,75.0
S11611,Arabic,83.5,92.5,Aaron Miller,Grade 5,25.0,17.4,25.0
S11611,History,95.0,90.0,Aaron Miller,Grade 5,16.7,17.4,25.0
S11611,Math,80.0,80.0,Aaron Miller,Grade 5,28.6,17.4,25.0
S11611,Science,97.0,-5.0,Aaron Miller,Grade 5,0.0,17.4,25.0
S11612,Arabic,105.0,-5.0,Terry Garcia,Grade 5,33.3,25.0,0.0
S11613,Geography,50.5,95.0,Mary Richardson,Grade 2,33.3,33.3,0.0
S11613,Math,88.5,-5.0,Mary Richardson,Grade 2,0.0,33.3,0.0
S11613,Science,43.0,95.0,Mary Richardson,Grade 2,50.0,33.3,0.0
S11614,Arabic,66.0,80.0,Mark Matthews,Grade 5,66.7,27.6,0.0
S11614,English,110.0,95.0,Mark Matthews,Grade 5,33.3,27.6,0.0
S11614,History,89.0,92.0,Mark Matthews,Grade 5,20.0,27.6,0.0
S11614,Math,71.0,90.0,Mark Matthews,Grade 5,25.0,27.6,0.0
S11614,Science,52.0,80.0,Mark Matthews,Grade 5,28.6,27.6,0.0
S11615,Arabic,40.0,-5.0,Linda Martinez,Grade 1,25.0,22.6,100.0
S11615,Geography,70.66666666666667,51.666666666666664,Linda Martinez,Grade 1,0.0,22.6,100.0
S11615,Math,53.0,90.0,Linda Martinez,Grade 1,33.3,22.6,100.0
S11615,Science,76.0,-5.0,Linda Martinez,Grade 1,0.0,22.6,100.0
S11616,History,79.0,80.0,Anthony Hill,Grade 1,0.0,18.5,42.9
S11617,Arabic,107.0,-5.0,james guzman,Grade 5,25.0,19.4,0.0
S11617,English,86.5,90.0,james guzman,Grade 5,20.0,19.4,0.0
S11617,Science,50.0,100.0,james guzman,Grade 5,33.3,19.4,0.0
S11619,Arabic,81.0,95.0,Barbara Sawyer,Grade 1,25.0,26.1,16.7
S11619,English,47.0,90.0,Barbara Sawyer,Grade 1,0.0,26.1,16.7
S11619,History,72.0,100.0,Barbara Sawyer,Grade 1,25.0,26.1,16.7
S11620,Arabic,84.0,80.0,Abigail Pratt,Grade 3,11.1,19.4,14.3
S11620,Math,109.0,80.0,Abigail Pratt,Grade 3,0.0,19.4,14.3
S11620,Science,73.5,100.0,Abigail Pratt,Grade 3,66.7,19.4,14.3
S11621,Geography,78.0,97.5,Ryan Hicks,Grade 1,0.0,30.0,0.0
S11622,Arabic,64.0,100.0,Micheal Moses,Grade 2,0.0,25.9,0.0
S11623,English,71.5,97.5,christopher nichols,Grade 4,0.0,16.7,16.7
S11623,Math,95.0,80.0,christopher nichols,Grade 4,66.7,16.7,16.7
S11623,Science,68.0,95.0,christopher nichols,Grade 4,20.0,16.7,16.7
S11624,English,51.0,100.0,Devin Estrada,Grade 5,33.3,22.2,33.3
S11625,English,80.0,-5.0,Susan Harris,Grade 5,16.7,23.3,60.0
S11625,Math,66.0,100.0,Susan Harris,Grade 5,0.0,23.3,60.0
S11625,Science,79.0,-5.0,Susan Harris,Grade 5,0.0,23.3,60.0
S11626,Geography,60.0,37.5,Teresa Moore,Grade 2,,21.1,16.7
S11626,History,105.0,100.0,Teresa Moore,Grade 2,22.2,21.1,16.7
S11627,Math,48.0,95.0,Raymond Warner,Grade 3,33.3,40.7,16.7
S11627,Science,73.66666666666667,65.0,Raymond Warner,Grade 3,57.1,40.7,16.7
S11628,Arabic,108.0,80.0,Sarah Williams,Grade 1,0.0,18.2,28.6
S11629,History,53.0,100.0,William Brown,Grade 2,25.0,22.2,0.0
S11629,Math,85.0,95.0,William Brown,Grade 2,40.0,22.2,0.0
S11630,Arabic,46.0,45.0,Natasha Parker,Grade 3,0.0,15.4,50.0
S11630,Science,98.0,100.0,Natasha Parker,Grade 3,50.0,15.4,50.0
S11632,Geography,49.5,42.5,Joseph Torres,Grade 1,66.7,50.0,66.7
S11632,History,63.0,100.0,Joseph Torres,Grade 1,33.3,50.0,66.7
S11633,English,86.0,95.0,Kelly Martinez,Grade 4,33.3,23.1,50.0
S11633,History,51.0,-5.0,Kelly Martinez,Grade 4,25.0,23.1,50.0
S11633,Science,67.0,100.0,Kelly Martinez,Grade 4,0.0,23.1,50.0
S11634,Arabic,77.5,85.0,Sarah Hernandez,Grade 5,0.0,28.6,0.0
S11634,English,91.0,100.0,Sarah Hernandez,Grade 5,42.9,28.6,0.0
S11634,Math,110.0,95.0,Sarah Hernandez,Grade 5,66.7,28.6,0.0
S11636,Arabic,41.0,90.0,John Bennett,Grade 5,50.0,46.2,16.7
S11636,English,74.0,100.0,John Bennett,Grade 5,33.3,46.2,16.7
S11636,Geography,109.0,-5.0,John Bennett,Grade 5,50.0,46.2,16.7
S11636,Science,81.0,80.0,John Bennett,Grade 5,50.0,46.2,16.7
S11637,English,90.5,87.5,Jonathan Stephens,Grade 4,20.0,25.8,16.7
S11637,Math,53.5,95.0,Jonathan Stephens,Grade 4,20.0,25.8,16.7
S11638,Science,42.0,100.0,Angelica White,Grade 5,42.9,35.5,0.0
S11639,English,55.0,95.0,Tracy Villanueva,Grade 4,33.3,11.5,66.7
S11639,Geography,96.0,90.0,Tracy Villanueva,Grade 4,0.0,11.5,66.7
S11639,History,84.0,100.0,Tracy Villanueva,Grade 4,25.0,11.5,66.7
S11640,English,83.0,100.0,James Pierce,Grade 2,20.0,18.2,20.0
S11640,Geography,89.0,100.0,James Pierce,Grade 2,50.0,18.2,20.0
S11640,History,91.0,95.0,James Pierce,Grade 2,50.0,18.2,20.0
S11640,Math,93.0,90.0,James Pierce,Grade 2,0.0,18.2,20.0
